order_id,sale_date,customer_id,employee_id,product_id,quantity,discount,sale_amount,actual_sale_amount,profit,payment_method,employee_performance,order_branch
SALE03392,21-09-2023,CUST0456,EMP049,PROD001,1,0,77,77,45,Wallet,1,Ahmedabad
SALE03393,01-04-2020,CUST1084,EMP019,PROD025,4,0.15,424,360.4,68.4,Cash,3,Bangalore
SALE03394,21-05-2020,CUST0820,EMP036,PROD021,4,0,328,328,120,Wallet,1,Pune
SALE03395,16-04-2020,CUST0971,EMP056,PROD020,2,0.15,232,197.2,115.2,UPI,2,Lucknow
SALE03396,10-11-2019,CUST1452,EMP068,PROD011,3,0,315,315,69,Cash,5,Delhi
SALE03397,10-10-2020,CUST0667,EMP030,PROD014,4,0.05,292,277.4,113.4,Card,3,Jaipur
SALE03398,23-01-2023,CUST0868,EMP012,PROD003,4,0.15,520,442,94,Card,2,Mumbai
SALE03399,31-03-2021,CUST1379,EMP015,PROD011,2,0.05,210,199.5,35.5,Wallet,1,Jaipur
SALE03400,13-05-2023,CUST0026,EMP083,PROD025,3,0.1,318,286.2,67.2,Cash,4,Pune
SALE03401,16-07-2023,CUST0614,EMP018,PROD004,2,0,304,304,140,Wallet,3,Lucknow
SALE03402,26-07-2019,CUST0566,EMP037,PROD017,1,0.05,90,85.5,38.5,Wallet,2,Ahmedabad
SALE03403,18-06-2023,CUST0951,EMP061,PROD003,4,0.1,520,468,120,Wallet,4,Pune
SALE03404,26-02-2020,CUST1541,EMP005,PROD004,4,0.05,608,577.6,249.6,UPI,5,Hyderabad
SALE03405,03-11-2020,CUST0599,EMP024,PROD010,1,0.1,128,115.2,38.2,Wallet,1,Lucknow
SALE03406,10-06-2022,CUST0970,EMP042,PROD011,3,0,315,315,69,Wallet,1,Ahmedabad
SALE03407,16-10-2023,CUST0178,EMP064,PROD025,2,0.05,212,201.4,55.4,UPI,2,Delhi
SALE03408,14-02-2022,CUST0085,EMP022,PROD008,3,0.05,366,347.7,119.7,Wallet,3,Mumbai
SALE03409,19-01-2018,CUST0547,EMP035,PROD017,1,0.15,90,76.5,29.5,Card,2,Jaipur
SALE03410,10-09-2018,CUST0551,EMP045,PROD013,4,0.1,428,385.2,233.2,Card,5,Lucknow
SALE03411,10-07-2019,CUST1688,EMP050,PROD012,3,0.15,219,186.15,84.15,Cash,2,Ahmedabad
SALE03412,04-02-2018,CUST0736,EMP038,PROD016,3,0.05,393,373.35,109.35,Wallet,2,Pune
SALE03413,06-07-2020,CUST0857,EMP072,PROD011,1,0.1,105,94.5,12.5,Wallet,2,Pune
SALE03414,19-08-2023,CUST0406,EMP067,PROD017,4,0.1,360,324,136,Cash,1,Kolkata
SALE03415,06-08-2023,CUST0007,EMP077,PROD015,3,0.05,201,190.95,55.95,UPI,3,Jaipur
SALE03416,20-03-2019,CUST0987,EMP035,PROD015,2,0,134,134,44,Wallet,3,Jaipur
SALE03417,15-07-2020,CUST0481,EMP042,PROD007,1,0,125,125,48,Card,4,Ahmedabad
SALE03418,20-05-2019,CUST1093,EMP010,PROD022,3,0.15,207,175.95,31.95,Cash,3,Jaipur
SALE03419,06-08-2023,CUST1001,EMP083,PROD008,4,0,488,488,184,UPI,2,Pune
SALE03420,07-03-2021,CUST0934,EMP065,PROD024,3,0.1,354,318.6,66.6,Card,4,Mumbai
SALE03421,30-10-2019,CUST0105,EMP051,PROD015,4,0,268,268,88,Wallet,3,Chennai
SALE03422,21-06-2021,CUST1800,EMP054,PROD011,3,0.15,315,267.75,21.75,Wallet,2,Pune
SALE03423,28-01-2023,CUST1392,EMP050,PROD011,2,0.15,210,178.5,14.5,Cash,3,Ahmedabad
SALE03424,27-02-2018,CUST1350,EMP039,PROD008,1,0.1,122,109.8,33.8,Cash,1,Ahmedabad
SALE03425,25-12-2022,CUST0306,EMP058,PROD025,4,0.05,424,402.8,110.8,Cash,1,Kolkata
SALE03426,07-10-2018,CUST1592,EMP067,PROD011,3,0.1,315,283.5,37.5,Cash,4,Kolkata
SALE03427,01-05-2019,CUST1331,EMP072,PROD025,4,0,424,424,132,UPI,2,Pune
SALE03428,24-11-2019,CUST0745,EMP053,PROD021,4,0,328,328,120,UPI,1,Ahmedabad
SALE03429,25-11-2021,CUST0467,EMP032,PROD007,4,0.1,500,450,142,Wallet,5,Ahmedabad
SALE03430,05-02-2021,CUST1043,EMP032,PROD017,2,0,180,180,86,Wallet,4,Ahmedabad
SALE03431,12-02-2020,CUST1321,EMP057,PROD013,2,0,214,214,138,Wallet,4,Hyderabad
SALE03432,28-01-2018,CUST1436,EMP016,PROD017,2,0.05,180,171,77,Card,4,Delhi
SALE03433,22-07-2019,CUST0841,EMP061,PROD005,3,0,360,360,219,Cash,5,Pune
SALE03434,09-09-2022,CUST0926,EMP066,PROD024,4,0.1,472,424.8,88.8,Card,5,Jaipur
SALE03435,07-04-2020,CUST1557,EMP043,PROD009,1,0.15,90,76.5,34.5,Wallet,2,Bangalore
SALE03436,06-11-2022,CUST1173,EMP054,PROD009,2,0.1,180,162,78,Card,5,Pune
SALE03437,03-11-2021,CUST1421,EMP080,PROD021,4,0.15,328,278.8,70.8,Cash,3,Delhi
SALE03438,12-06-2021,CUST1636,EMP082,PROD020,3,0,348,348,225,UPI,5,Mumbai
SALE03439,28-12-2023,CUST0283,EMP018,PROD001,1,0.15,77,65.45,33.45,Cash,3,Lucknow
SALE03440,02-07-2018,CUST1327,EMP072,PROD005,4,0,480,480,292,Wallet,4,Pune
SALE03441,16-02-2020,CUST0061,EMP053,PROD018,4,0.05,596,566.2,286.2,Card,1,Ahmedabad
SALE03442,11-03-2023,CUST1562,EMP009,PROD004,4,0.05,608,577.6,249.6,Cash,4,Pune
SALE03443,16-03-2021,CUST0393,EMP075,PROD013,2,0,214,214,138,Card,4,Chennai
SALE03444,10-07-2023,CUST0246,EMP072,PROD018,2,0.15,298,253.3,113.3,UPI,2,Pune
SALE03445,26-10-2021,CUST1583,EMP030,PROD020,4,0,464,464,300,Wallet,1,Jaipur
SALE03446,03-01-2018,CUST1094,EMP055,PROD025,3,0.1,318,286.2,67.2,Card,4,Delhi
SALE03447,14-02-2019,CUST1203,EMP038,PROD024,2,0,236,236,68,Card,5,Pune
SALE03448,01-07-2020,CUST1097,EMP088,PROD024,2,0,236,236,68,Card,3,Pune
SALE03449,23-01-2020,CUST0620,EMP088,PROD011,1,0,105,105,23,UPI,3,Pune
SALE03450,12-03-2021,CUST1588,EMP073,PROD007,4,0.15,500,425,117,Cash,4,Pune
SALE03451,15-09-2020,CUST1227,EMP023,PROD006,1,0.1,119,107.1,22.1,Wallet,2,Pune
SALE03452,18-02-2019,CUST0005,EMP048,PROD009,3,0.05,270,256.5,130.5,UPI,2,Pune
SALE03453,13-11-2023,CUST1150,EMP066,PROD010,3,0.05,384,364.8,133.8,Cash,2,Jaipur
SALE03454,15-08-2020,CUST1604,EMP089,PROD010,1,0.15,128,108.8,31.8,Cash,4,Chennai
SALE03455,11-05-2018,CUST0966,EMP065,PROD012,1,0.15,73,62.05,28.05,Wallet,3,Mumbai
SALE03456,29-12-2020,CUST1359,EMP029,PROD018,1,0.1,149,134.1,64.1,Cash,1,Pune
SALE03457,07-01-2021,CUST0778,EMP084,PROD002,3,0.05,300,285,186,Cash,3,Delhi
SALE03458,22-11-2019,CUST0004,EMP026,PROD001,4,0,308,308,180,Cash,4,Chennai
SALE03459,10-12-2023,CUST0112,EMP077,PROD007,2,0.15,250,212.5,58.5,UPI,1,Jaipur
SALE03460,13-08-2021,CUST0914,EMP007,PROD025,2,0,212,212,66,Cash,5,Mumbai
SALE03461,05-03-2020,CUST1312,EMP009,PROD025,4,0.05,424,402.8,110.8,Wallet,2,Pune
SALE03462,07-04-2022,CUST1083,EMP022,PROD019,4,0.05,352,334.4,154.4,UPI,3,Mumbai
SALE03463,03-09-2018,CUST1726,EMP068,PROD022,3,0,207,207,63,Cash,4,Delhi
SALE03464,15-12-2023,CUST0302,EMP067,PROD003,3,0.05,390,370.5,109.5,Wallet,3,Kolkata
SALE03465,14-07-2022,CUST0182,EMP010,PROD008,4,0,488,488,184,Wallet,5,Jaipur
SALE03466,27-09-2021,CUST1404,EMP015,PROD018,4,0,596,596,316,Card,4,Jaipur
SALE03467,14-02-2021,CUST0832,EMP051,PROD007,2,0,250,250,96,Cash,5,Chennai
SALE03468,14-05-2020,CUST0274,EMP003,PROD008,2,0,244,244,92,Wallet,1,Lucknow
SALE03469,13-10-2023,CUST1302,EMP023,PROD016,4,0.05,524,497.8,145.8,UPI,3,Pune
SALE03470,20-02-2018,CUST0552,EMP028,PROD024,3,0.15,354,300.9,48.9,Card,3,Pune
SALE03471,26-01-2020,CUST0685,EMP067,PROD005,4,0,480,480,292,Cash,2,Kolkata
SALE03472,28-05-2021,CUST0023,EMP038,PROD021,2,0.1,164,147.6,43.6,Card,3,Pune
SALE03473,21-12-2023,CUST0441,EMP053,PROD014,1,0,73,73,32,Card,2,Ahmedabad
SALE03474,25-04-2020,CUST0940,EMP047,PROD016,2,0,262,262,86,Card,5,Lucknow
SALE03475,04-05-2022,CUST0546,EMP073,PROD015,4,0.15,268,227.8,47.8,Cash,2,Pune
SALE03476,26-08-2022,CUST1250,EMP049,PROD001,4,0,308,308,180,Card,3,Ahmedabad
SALE03477,02-04-2019,CUST0497,EMP049,PROD014,3,0.05,219,208.05,85.05,UPI,1,Ahmedabad
SALE03478,05-01-2019,CUST0721,EMP046,PROD017,2,0.15,180,153,59,UPI,5,Hyderabad
SALE03479,30-12-2020,CUST1544,EMP011,PROD012,4,0.1,292,262.8,126.8,UPI,1,Chennai
SALE03480,06-11-2022,CUST0498,EMP052,PROD006,3,0.05,357,339.15,84.15,Cash,3,Pune
SALE03481,04-11-2021,CUST1791,EMP073,PROD003,4,0.15,520,442,94,Card,5,Pune
SALE03482,29-03-2022,CUST0757,EMP036,PROD014,4,0.15,292,248.2,84.2,Card,2,Pune
SALE03483,12-02-2020,CUST0261,EMP030,PROD003,4,0,520,520,172,Wallet,4,Jaipur
SALE03484,28-05-2022,CUST1653,EMP060,PROD008,4,0.1,488,439.2,135.2,Cash,2,Delhi
SALE03485,21-02-2021,CUST0764,EMP075,PROD007,3,0.15,375,318.75,87.75,Card,2,Chennai
SALE03486,08-05-2020,CUST1533,EMP007,PROD003,3,0.05,390,370.5,109.5,Wallet,2,Mumbai
SALE03487,27-05-2021,CUST0340,EMP053,PROD011,2,0,210,210,46,Wallet,4,Ahmedabad
SALE03488,01-07-2021,CUST0816,EMP010,PROD018,4,0.15,596,506.6,226.6,Card,2,Jaipur
SALE03489,19-04-2019,CUST0707,EMP049,PROD024,2,0.05,236,224.2,56.2,Card,3,Ahmedabad
SALE03490,06-09-2019,CUST1540,EMP071,PROD024,4,0.15,472,401.2,65.2,Wallet,4,Hyderabad
SALE03491,31-01-2019,CUST0924,EMP079,PROD023,2,0.1,228,205.2,125.2,Wallet,1,Delhi
SALE03492,19-12-2019,CUST0617,EMP016,PROD014,2,0.1,146,131.4,49.4,Card,1,Delhi
SALE03493,22-08-2021,CUST1072,EMP033,PROD019,2,0,176,176,86,UPI,2,Pune
SALE03494,30-04-2018,CUST1236,EMP068,PROD009,2,0,180,180,96,Card,2,Delhi
SALE03495,30-03-2021,CUST0825,EMP002,PROD024,1,0,118,118,34,Cash,3,Bangalore
SALE03496,06-06-2021,CUST0610,EMP007,PROD016,4,0.15,524,445.4,93.4,Card,5,Mumbai
SALE03497,11-12-2021,CUST1484,EMP009,PROD023,3,0.05,342,324.9,204.9,Cash,3,Pune
SALE03498,21-02-2023,CUST1498,EMP073,PROD019,1,0.05,88,83.6,38.6,UPI,1,Pune
SALE03499,26-04-2023,CUST0035,EMP027,PROD016,4,0.1,524,471.6,119.6,Card,5,Lucknow
SALE03500,02-07-2022,CUST0963,EMP017,PROD018,1,0.15,149,126.65,56.65,UPI,4,Pune
SALE03501,20-06-2021,CUST0609,EMP021,PROD012,2,0.1,146,131.4,63.4,Cash,3,Jaipur
SALE03502,31-05-2020,CUST1272,EMP084,PROD024,2,0,236,236,68,Card,2,Delhi
SALE03503,24-12-2022,CUST0690,EMP030,PROD025,1,0.15,106,90.1,17.1,Wallet,4,Jaipur
SALE03504,17-08-2018,CUST1247,EMP014,PROD014,3,0.15,219,186.15,63.15,Card,5,Chennai
SALE03505,06-02-2019,CUST1695,EMP070,PROD003,1,0.1,130,117,30,Wallet,5,Hyderabad
SALE03506,04-03-2021,CUST0270,EMP001,PROD005,1,0.15,120,102,55,UPI,2,Bangalore
SALE03507,12-12-2022,CUST1287,EMP001,PROD001,4,0.15,308,261.8,133.8,Wallet,1,Bangalore
SALE03509,28-10-2022,CUST1740,EMP001,PROD001,3,0.05,231,219.45,123.45,UPI,4,Bangalore
SALE03510,14-02-2022,CUST0528,EMP016,PROD012,2,0.1,146,131.4,63.4,Card,1,Delhi
SALE03511,02-09-2023,CUST1345,EMP025,PROD009,4,0.1,360,324,156,Wallet,1,Jaipur
SALE03512,26-06-2019,CUST0027,EMP007,PROD012,4,0.15,292,248.2,112.2,Wallet,2,Mumbai
SALE03513,24-02-2019,CUST1316,EMP022,PROD001,1,0.15,77,65.45,33.45,UPI,1,Mumbai
SALE03514,06-06-2018,CUST0463,EMP054,PROD002,1,0.05,100,95,62,Cash,2,Pune
SALE03515,08-03-2020,CUST1424,EMP043,PROD023,1,0.05,114,108.3,68.3,Wallet,2,Bangalore
SALE03516,01-08-2019,CUST0431,EMP059,PROD001,1,0.05,77,73.15,41.15,UPI,2,Jaipur
SALE03517,23-02-2023,CUST1660,EMP038,PROD010,3,0.1,384,345.6,114.6,Wallet,3,Pune
SALE03518,18-06-2022,CUST1127,EMP078,PROD011,1,0.1,105,94.5,12.5,Wallet,4,Kolkata
SALE03519,17-04-2021,CUST0053,EMP057,PROD008,4,0.05,488,463.6,159.6,Card,3,Hyderabad
SALE03520,28-07-2019,CUST0135,EMP001,PROD025,4,0.15,424,360.4,68.4,UPI,1,Bangalore
SALE03521,31-05-2019,CUST1593,EMP078,PROD009,1,0.15,90,76.5,34.5,Cash,5,Kolkata
SALE03522,30-06-2021,CUST1748,EMP046,PROD006,1,0.15,119,101.15,16.15,Card,2,Hyderabad
SALE03523,18-10-2022,CUST1770,EMP069,PROD006,3,0,357,357,102,UPI,3,Lucknow
SALE03524,10-04-2023,CUST0786,EMP025,PROD024,3,0,354,354,102,Cash,5,Jaipur
SALE03525,05-02-2019,CUST1628,EMP046,PROD008,1,0.1,122,109.8,33.8,UPI,5,Hyderabad
SALE03526,04-02-2018,CUST1520,EMP011,PROD021,1,0.1,82,73.8,21.8,Wallet,3,Chennai
SALE03527,07-04-2021,CUST0556,EMP080,PROD024,4,0.1,472,424.8,88.8,Card,5,Delhi
SALE03528,19-07-2021,CUST1365,EMP015,PROD008,4,0,488,488,184,Wallet,4,Jaipur
SALE03529,22-05-2021,CUST0006,EMP007,PROD014,3,0,219,219,96,Card,1,Mumbai
SALE03530,14-08-2018,CUST1469,EMP040,PROD016,3,0.1,393,353.7,89.7,Cash,5,Bangalore
SALE03531,10-11-2021,CUST0566,EMP003,PROD021,2,0.05,164,155.8,51.8,Card,1,Lucknow
SALE03532,04-11-2022,CUST1648,EMP070,PROD001,1,0.05,77,73.15,41.15,Wallet,4,Hyderabad
SALE03533,18-12-2022,CUST1575,EMP021,PROD012,1,0.05,73,69.35,35.35,UPI,5,Jaipur
SALE03534,22-06-2021,CUST1136,EMP052,PROD009,3,0,270,270,144,Wallet,5,Pune
SALE03535,04-07-2019,CUST1107,EMP002,PROD007,2,0.15,250,212.5,58.5,UPI,2,Bangalore
SALE03536,11-08-2019,CUST1246,EMP090,PROD018,3,0,447,447,237,Wallet,3,Pune
SALE03537,07-12-2020,CUST1418,EMP056,PROD008,2,0.05,244,231.8,79.8,Card,3,Lucknow
SALE03538,17-03-2021,CUST1477,EMP054,PROD008,2,0.05,244,231.8,79.8,Cash,2,Pune
SALE03539,12-03-2023,CUST1239,EMP060,PROD021,3,0.1,246,221.4,65.4,Cash,5,Delhi
SALE03540,08-01-2023,CUST1039,EMP007,PROD007,4,0.15,500,425,117,Cash,5,Mumbai
SALE03541,10-02-2023,CUST1475,EMP078,PROD019,4,0,352,352,172,Card,1,Kolkata
SALE03542,05-08-2023,CUST1392,EMP016,PROD008,1,0.1,122,109.8,33.8,Card,1,Delhi
SALE03543,25-04-2019,CUST0189,EMP026,PROD002,2,0.15,200,170,104,Wallet,1,Chennai
SALE03544,01-01-2023,CUST0198,EMP043,PROD003,3,0.1,390,351,90,Cash,3,Bangalore
SALE03545,18-02-2023,CUST0334,EMP052,PROD017,2,0.05,180,171,77,Cash,1,Pune
SALE03546,31-08-2022,CUST1217,EMP084,PROD016,4,0,524,524,172,UPI,4,Delhi
SALE03547,10-02-2020,CUST1636,EMP088,PROD012,2,0.05,146,138.7,70.7,Cash,3,Pune
SALE03548,01-11-2019,CUST0463,EMP077,PROD022,4,0,276,276,84,Wallet,4,Jaipur
SALE03549,23-09-2020,CUST0559,EMP047,PROD023,3,0.1,342,307.8,187.8,Wallet,1,Lucknow
SALE03550,14-09-2022,CUST1769,EMP069,PROD016,2,0.05,262,248.9,72.9,Cash,4,Lucknow
SALE03551,23-01-2022,CUST1538,EMP009,PROD002,3,0.15,300,255,156,Cash,5,Pune
SALE03552,27-05-2021,CUST1173,EMP044,PROD002,2,0.1,200,180,114,Wallet,4,Jaipur
SALE03553,24-09-2022,CUST1647,EMP050,PROD009,4,0.05,360,342,174,Wallet,2,Ahmedabad
SALE03554,19-05-2022,CUST0509,EMP042,PROD005,4,0,480,480,292,UPI,2,Ahmedabad
SALE03555,12-12-2021,CUST0028,EMP018,PROD008,4,0,488,488,184,UPI,1,Lucknow
SALE03556,20-03-2022,CUST0266,EMP048,PROD003,4,0.15,520,442,94,Cash,2,Pune
SALE03557,02-11-2021,CUST0796,EMP067,PROD019,4,0,352,352,172,UPI,1,Kolkata
SALE03558,14-03-2023,CUST0806,EMP031,PROD001,1,0.15,77,65.45,33.45,Wallet,2,Bangalore
SALE03559,05-08-2019,CUST0889,EMP002,PROD025,3,0,318,318,99,Card,5,Bangalore
SALE03560,02-03-2021,CUST1313,EMP012,PROD002,4,0.1,400,360,228,Cash,5,Mumbai
SALE03561,09-09-2021,CUST1117,EMP076,PROD006,1,0,119,119,34,Card,5,Pune
SALE03562,08-02-2018,CUST0090,EMP076,PROD013,1,0.05,107,101.65,63.65,Cash,2,Pune
SALE03563,24-07-2020,CUST1309,EMP004,PROD013,2,0.1,214,192.6,116.6,Card,1,Kolkata
SALE03564,13-01-2019,CUST1246,EMP034,PROD007,3,0.05,375,356.25,125.25,Card,4,Hyderabad
SALE03565,07-02-2020,CUST1551,EMP048,PROD007,4,0.1,500,450,142,Card,1,Pune
SALE03566,02-03-2020,CUST1177,EMP084,PROD016,2,0.15,262,222.7,46.7,Cash,1,Delhi
SALE03568,21-06-2019,CUST0715,EMP064,PROD015,3,0.1,201,180.9,45.9,UPI,3,Delhi
SALE03569,01-06-2018,CUST1291,EMP076,PROD013,2,0,214,214,138,UPI,3,Pune
SALE03570,14-06-2022,CUST1531,EMP072,PROD016,3,0.1,393,353.7,89.7,UPI,2,Pune
SALE03571,21-02-2020,CUST1053,EMP012,PROD005,1,0,120,120,73,Cash,5,Mumbai
SALE03572,05-03-2023,CUST1220,EMP050,PROD003,3,0.1,390,351,90,Card,3,Ahmedabad
SALE03573,07-02-2020,CUST1719,EMP037,PROD015,3,0.15,201,170.85,35.85,Wallet,2,Ahmedabad
SALE03574,25-10-2018,CUST1776,EMP022,PROD008,3,0.05,366,347.7,119.7,Cash,4,Mumbai
SALE03576,14-09-2019,CUST0025,EMP031,PROD001,4,0,308,308,180,Wallet,2,Bangalore
SALE03577,17-02-2023,CUST0635,EMP070,PROD008,4,0,488,488,184,Wallet,1,Hyderabad
SALE03578,29-06-2022,CUST0607,EMP058,PROD017,2,0.15,180,153,59,Wallet,1,Kolkata
SALE03579,13-08-2019,CUST0269,EMP026,PROD001,3,0,231,231,135,UPI,5,Chennai
SALE03580,06-02-2023,CUST0748,EMP004,PROD003,1,0.1,130,117,30,Card,1,Kolkata
SALE03581,20-09-2018,CUST0139,EMP057,PROD007,2,0,250,250,96,Wallet,4,Hyderabad
SALE03582,26-04-2019,CUST1657,EMP013,PROD014,3,0.15,219,186.15,63.15,Cash,3,Chennai
SALE03583,27-01-2019,CUST1079,EMP057,PROD021,1,0.1,82,73.8,21.8,Card,2,Hyderabad
SALE03584,04-06-2021,CUST0524,EMP039,PROD013,1,0.05,107,101.65,63.65,Card,5,Ahmedabad
SALE03585,31-01-2018,CUST0669,EMP040,PROD011,4,0.1,420,378,50,Cash,4,Bangalore
SALE03586,02-04-2018,CUST0542,EMP047,PROD025,2,0,212,212,66,UPI,4,Lucknow
SALE03587,14-01-2018,CUST1196,EMP007,PROD017,3,0.15,270,229.5,88.5,Cash,5,Mumbai
SALE03588,26-07-2018,CUST1506,EMP011,PROD015,4,0.15,268,227.8,47.8,UPI,4,Chennai
SALE03589,18-06-2020,CUST1190,EMP028,PROD019,4,0.1,352,316.8,136.8,Wallet,1,Pune
SALE03590,13-07-2020,CUST1135,EMP031,PROD018,2,0.1,298,268.2,128.2,Wallet,3,Bangalore
SALE03591,04-06-2018,CUST1285,EMP086,PROD008,4,0.15,488,414.8,110.8,Cash,3,Hyderabad
SALE03592,20-07-2023,CUST1407,EMP060,PROD013,1,0.05,107,101.65,63.65,Card,4,Delhi
SALE03593,08-08-2023,CUST1736,EMP061,PROD001,1,0.1,77,69.3,37.3,Card,1,Pune
SALE03594,10-12-2023,CUST1651,EMP083,PROD003,1,0.05,130,123.5,36.5,Card,1,Pune
SALE03595,20-12-2021,CUST1236,EMP047,PROD021,4,0.15,328,278.8,70.8,Card,2,Lucknow
SALE03596,24-05-2021,CUST0389,EMP019,PROD024,4,0.05,472,448.4,112.4,Card,2,Bangalore
SALE03597,02-04-2019,CUST1159,EMP052,PROD007,3,0.1,375,337.5,106.5,Cash,2,Pune
SALE03598,01-04-2023,CUST1779,EMP072,PROD025,2,0.1,212,190.8,44.8,Card,2,Pune
SALE03599,29-07-2018,CUST1671,EMP051,PROD010,4,0.15,512,435.2,127.2,Card,3,Chennai
SALE03600,05-08-2020,CUST0339,EMP057,PROD010,4,0.05,512,486.4,178.4,Card,2,Hyderabad
SALE03601,19-07-2023,CUST1477,EMP069,PROD017,3,0.05,270,256.5,115.5,Cash,2,Lucknow
SALE03602,17-08-2023,CUST0489,EMP088,PROD019,2,0,176,176,86,Cash,3,Pune
SALE03603,06-12-2019,CUST1411,EMP001,PROD023,1,0.15,114,96.9,56.9,Card,2,Bangalore
SALE03604,15-04-2018,CUST1559,EMP023,PROD003,3,0.1,390,351,90,Card,2,Pune
SALE03605,02-06-2020,CUST0609,EMP064,PROD009,1,0.05,90,85.5,43.5,Cash,4,Delhi
SALE03606,19-10-2022,CUST0679,EMP042,PROD020,1,0.1,116,104.4,63.4,UPI,3,Ahmedabad
SALE03607,08-08-2018,CUST0260,EMP050,PROD009,1,0.15,90,76.5,34.5,UPI,4,Ahmedabad
SALE03608,08-11-2019,CUST1165,EMP089,PROD020,1,0.05,116,110.2,69.2,Card,1,Chennai
SALE03609,22-07-2020,CUST0061,EMP001,PROD004,4,0.1,608,547.2,219.2,Card,2,Bangalore
SALE03610,03-01-2019,CUST1380,EMP020,PROD016,2,0.15,262,222.7,46.7,Card,2,Ahmedabad
SALE03611,21-02-2018,CUST1010,EMP058,PROD003,4,0.15,520,442,94,Card,2,Kolkata
SALE03612,27-09-2019,CUST0155,EMP054,PROD018,1,0.15,149,126.65,56.65,Wallet,3,Pune
SALE03613,24-05-2022,CUST1496,EMP062,PROD003,1,0.15,130,110.5,23.5,Cash,2,Delhi
SALE03614,22-11-2022,CUST1144,EMP047,PROD021,1,0.05,82,77.9,25.9,Wallet,1,Lucknow
SALE03615,21-03-2022,CUST0687,EMP079,PROD014,3,0.05,219,208.05,85.05,UPI,2,Delhi
SALE03616,25-09-2020,CUST1291,EMP037,PROD014,1,0,73,73,32,Wallet,3,Ahmedabad
SALE03617,19-04-2019,CUST1491,EMP007,PROD008,2,0.15,244,207.4,55.4,UPI,1,Mumbai
SALE03618,29-05-2023,CUST1384,EMP083,PROD018,4,0.15,596,506.6,226.6,UPI,5,Pune
SALE03619,16-08-2022,CUST0343,EMP055,PROD009,4,0.15,360,306,138,Card,3,Delhi
SALE03620,31-12-2021,CUST1166,EMP001,PROD014,4,0.05,292,277.4,113.4,Cash,1,Bangalore
SALE03621,16-02-2019,CUST0502,EMP052,PROD002,2,0.1,200,180,114,Wallet,3,Pune
SALE03622,14-04-2018,CUST0844,EMP010,PROD014,3,0.15,219,186.15,63.15,UPI,3,Jaipur
SALE03623,12-01-2023,CUST1219,EMP063,PROD005,2,0,240,240,146,Card,5,Lucknow
SALE03624,20-03-2023,CUST1432,EMP074,PROD011,4,0.1,420,378,50,Cash,3,Hyderabad
SALE03625,06-08-2022,CUST1227,EMP065,PROD013,4,0,428,428,276,UPI,3,Mumbai
SALE03626,12-09-2021,CUST0030,EMP037,PROD016,2,0.05,262,248.9,72.9,Wallet,4,Ahmedabad
SALE03627,26-06-2023,CUST0608,EMP028,PROD002,2,0.05,200,190,124,Card,5,Pune
SALE03628,13-10-2020,CUST0527,EMP049,PROD016,1,0.05,131,124.45,36.45,Cash,2,Ahmedabad
SALE03629,17-09-2023,CUST1472,EMP071,PROD011,1,0,105,105,23,UPI,5,Hyderabad
SALE03630,07-04-2021,CUST0591,EMP072,PROD017,3,0.05,270,256.5,115.5,UPI,1,Pune
SALE03631,12-07-2020,CUST0009,EMP090,PROD024,1,0.05,118,112.1,28.1,Wallet,4,Pune
SALE03632,12-05-2019,CUST1519,EMP090,PROD011,2,0.05,210,199.5,35.5,Card,5,Pune
SALE03633,04-09-2023,CUST1088,EMP039,PROD021,4,0.1,328,295.2,87.2,Card,2,Ahmedabad
SALE03634,07-12-2023,CUST0699,EMP051,PROD002,4,0.15,400,340,208,Cash,5,Chennai
SALE03635,25-02-2019,CUST1586,EMP065,PROD022,2,0.05,138,131.1,35.1,Card,4,Mumbai
SALE03637,05-02-2018,CUST1737,EMP038,PROD006,1,0.15,119,101.15,16.15,Cash,4,Pune
SALE03638,20-10-2020,CUST1429,EMP010,PROD007,2,0.1,250,225,71,UPI,4,Jaipur
SALE03640,10-07-2023,CUST1056,EMP055,PROD009,4,0.1,360,324,156,Wallet,2,Delhi
SALE03641,16-04-2019,CUST1390,EMP070,PROD006,2,0,238,238,68,Wallet,2,Hyderabad
SALE03642,22-06-2018,CUST0413,EMP051,PROD009,1,0,90,90,48,Cash,5,Chennai
SALE03643,31-05-2022,CUST0289,EMP054,PROD010,1,0.15,128,108.8,31.8,Wallet,2,Pune
SALE03644,22-07-2019,CUST0016,EMP013,PROD023,4,0.1,456,410.4,250.4,UPI,3,Chennai
SALE03645,27-12-2019,CUST1501,EMP058,PROD023,4,0.1,456,410.4,250.4,UPI,4,Kolkata
SALE03646,12-11-2020,CUST1363,EMP067,PROD001,4,0.1,308,277.2,149.2,UPI,3,Kolkata
SALE03647,23-12-2019,CUST1011,EMP046,PROD017,1,0.05,90,85.5,38.5,UPI,4,Hyderabad
SALE03648,07-04-2018,CUST0883,EMP036,PROD003,1,0,130,130,43,Cash,4,Pune
SALE03649,07-11-2022,CUST1073,EMP058,PROD018,3,0.15,447,379.95,169.95,Card,3,Kolkata
SALE03650,14-02-2022,CUST1400,EMP008,PROD021,3,0,246,246,90,Wallet,4,Ahmedabad
SALE03651,18-08-2021,CUST0723,EMP033,PROD007,3,0,375,375,144,Card,2,Pune
SALE03652,23-08-2021,CUST0526,EMP039,PROD024,3,0,354,354,102,Wallet,3,Ahmedabad
